,id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,entities.url.urls,entities.description.urls,profile_banner_url,live_following,muting,blocking,blocked_by,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,status.quoted_status_id,status.quoted_status_id_str,status.possibly_sensitive,status.entities.media,status.extended_entities.media,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates,status.retweeted_status.place.id,status.retweeted_status.place.url,status.retweeted_status.place.place_type,status.retweeted_status.place.name,status.retweeted_status.place.full_name,status.retweeted_status.place.country_code,status.retweeted_status.place.country,status.retweeted_status.place.contained_within,status.retweeted_status.place.bounding_box.type,status.retweeted_status.place.bounding_box.coordinates,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str
0,263265080,263265080,SM,StefaniaMartin_,Pordenone,,Penso troppo. Dormo troppo poco. Faccio parole crociate in attesa del principe azzurro. ♍ https://t.co/7cibyDruf9 ✌,,False,350,1044,0,Wed Mar 09 18:27:23 +0000 2011,3258,,,True,False,2282,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1182307729123287040/5vm17hPm_normal.jpg,https://pbs.twimg.com/profile_images/1182307729123287040/5vm17hPm_normal.jpg,844E8A,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,,"[{'url': 'https://t.co/7cibyDruf9', 'expanded_url': 'http://Instagram.com/stefiemme_', 'display_url': 'Instagram.com/stefiemme_', 'indices': [90, 113]}]",https://pbs.twimg.com/profile_banners/263265080/1493297074,False,False,False,False,Sun Oct 11 22:31:40 +0000 2020,1.315419827071312e+18,1315419827071311872,"RT @Masse78: Si stanno avvicinando gli “Auguri a te e famiglia” e gli “Auguri per un felice anno nuovo”.

L’ultima volta non è andata benis…",False,[],[],"[{'screen_name': 'Masse78', 'name': 'Masse78', 'id': 1060095360, 'id_str': '1060095360', 'indices': [3, 11]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,Thu Oct 08 19:26:43 +0000 2020,1.3142861161917317e+18,1314286116191731715,"Si stanno avvicinando gli “Auguri a te e famiglia” e gli “Auguri per un felice anno nuovo”.

L’ultima volta non è a… https://t.co/UJY6nZYFmK",True,[],[],[],"[{'url': 'https://t.co/UJY6nZYFmK', 'expanded_url': 'https://twitter.com/i/web/status/1314286116191731715', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,490.0,2442.0,False,False,,it,False,490.0,0.0,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2208838112,2208838112,Luca Pighin,LucaPighin92,Pordenone - Friul - Italy,,,,False,26,70,0,Fri Nov 22 11:43:36 +0000 2013,12,,,True,False,94,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000773955719/82793d219da9e03694b6c172dbb34071_normal.jpeg,https://pbs.twimg.com/profile_images/378800000773955719/82793d219da9e03694b6c172dbb34071_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],,False,False,False,False,Wed Nov 02 22:46:39 +0000 2016,7.939474590809129e+17,793947459080912896,Utilizza questo codice: 11DDAC655ABFC0D4. https://t.co/Pr6PGzg7KV #CondividiLoSconto Il biglietto a 5.90€!,False,"[{'text': 'CondividiLoSconto', 'indices': [66, 84]}]",[],[],"[{'url': 'https://t.co/Pr6PGzg7KV', 'expanded_url': 'http://www.skinucicard.it/CondividiLoSconto', 'display_url': 'skinucicard.it/CondividiLoSco…', 'indices': [42, 65]}]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,it,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
0,829903626,829903626,Giorgio Simonetti,Giorgiattone,Pordenone,,"Videogiornartista professionista in cerca di #Buonenotizie #Goodnews. Ho lavorato per Report, Superquark, Reportime-Corriere.it, La Stampa.it, Quattroruote.",http://t.co/QtsvEhJyKy,False,290,760,9,Mon Sep 17 22:19:29 +0000 2012,208,,,False,False,1546,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/706131407551275008/ghvR50w1_normal.jpg,https://pbs.twimg.com/profile_images/706131407551275008/ghvR50w1_normal.jpg,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'http://t.co/QtsvEhJyKy', 'expanded_url': 'http://www.giorgiosimonetti.net', 'display_url': 'giorgiosimonetti.net', 'indices': [0, 22]}]",[],https://pbs.twimg.com/profile_banners/829903626/1457189784,False,False,False,False,Sun Oct 25 20:15:44 +0000 2020,1.3204590454766428e+18,1320459045476642821,"#buonenotizie Il Trattato di proibizione delle armi nucleari entra in vigore: gli ordigni nucleari sono illegali
Ra… https://t.co/kIsFdyBOc3",True,"[{'text': 'buonenotizie', 'indices': [0, 13]}]",[],[],"[{'url': 'https://t.co/kIsFdyBOc3', 'expanded_url': 'https://twitter.com/i/web/status/1320459045476642821', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,271485168,271485168,Andrea Carraro,Andreacarri26,"Padova, Veneto",,,,False,68,158,1,Thu Mar 24 16:10:26 +0000 2011,102,,,True,False,607,,False,False,False,D2F0BA,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,True,http://pbs.twimg.com/profile_images/798944581094084608/P3L_UvIW_normal.jpg,https://pbs.twimg.com/profile_images/798944581094084608/P3L_UvIW_normal.jpg,CECB89,E34E6D,F87049,EC9859,True,False,False,False,False,False,False,none,,[],,False,False,False,False,Tue Nov 03 12:02:40 +0000 2020,1.3235964520950538e+18,1323596452095053824,"Vi faccio i complimenti @SielteSpa per il vostro servizio #SielteID, veramente indecente. A cosa serve un servizio… https://t.co/uqa2Xsjs3q",True,"[{'text': 'SielteID', 'indices': [58, 67]}]",[],"[{'screen_name': 'SielteSpa', 'name': 'Sielte S.p.a.', 'id': 3761853376, 'id_str': '3761853376', 'indices': [24, 34]}]","[{'url': 'https://t.co/uqa2Xsjs3q', 'expanded_url': 'https://twitter.com/i/web/status/1323596452095053824', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,3.0,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1483247714,1483247714,Luca Stefanuto,LucaStefanuto1,,,,,False,10,36,1,Tue Jun 04 20:49:59 +0000 2013,0,,,False,False,0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,[],,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,934851466082357249,934851466082357249,Darío Garigliotti,DGarigliotti,,,"Al otro, a Garigliotti, es a quien le ocurren las cosas.",https://t.co/XX6s4YgPPW,False,233,1639,4,Sun Nov 26 18:28:53 +0000 2017,207,,,True,False,101,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/981885521336119297/jYEDBns3_normal.jpg,https://pbs.twimg.com/profile_images/981885521336119297/jYEDBns3_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/XX6s4YgPPW', 'expanded_url': 'https://dariogarigliotti.github.io', 'display_url': 'dariogarigliotti.github.io', 'indices': [0, 23]}]",[],https://pbs.twimg.com/profile_banners/934851466082357249/1511806672,False,False,False,False,Sun Apr 19 09:22:25 +0000 2020,1.2518033278699684e+18,1251803327869968384,"Then, 
Zero dimensions: Architecture

https://t.co/DZejr0gcR2 https://t.co/EbnZUgFqqo",False,[],[],[],"[{'url': 'https://t.co/DZejr0gcR2', 'expanded_url': 'https://twitter.com/Arch_Revival_/status/1229129174599847936?s=19', 'display_url': 'twitter.com/Arch_Revival_/…', 'indices': [38, 61]}, {'url': 'https://t.co/EbnZUgFqqo', 'expanded_url': 'https://twitter.com/pmddomingos/status/1251341882828795904', 'display_url': 'twitter.com/pmddomingos/st…', 'indices': [62, 85]}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,1.0,False,False,en,1.251341882828796e+18,1251341882828795904,False,,,,,,,,,,,,,,,,,,,,,,,,,,
0,94732055,94732055,Luke Gallagher,lgr3d,Australia,,,https://t.co/v4TZCbehNm,False,76,366,2,Sat Dec 05 05:24:54 +0000 2009,620,,,False,False,1015,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/559809397/com.apple.user501pictureCache_normal.png,https://pbs.twimg.com/profile_images/559809397/com.apple.user501pictureCache_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/v4TZCbehNm', 'expanded_url': 'https://lukeg.io', 'display_url': 'lukeg.io', 'indices': [0, 23]}]",[],,False,False,False,False,Sun Nov 08 10:37:19 +0000 2020,1.3253869133358326e+18,1325386913335832577,"Interesting reading IR lectures summer school 2000 (found via Fuhr's chapter on retrieval models)
https://t.co/v20RWGd4MG",False,[],[],[],"[{'url': 'https://t.co/v20RWGd4MG', 'expanded_url': 'https://archive.org/details/springer_10.1007-3-540-45368-7', 'display_url': 'archive.org/details/spring…', 'indices': [98, 121]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,1.0,False,False,en,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
0,966411199649808386,966411199649808386,ECIR2019,ecir2019,"Cologne, Germany",,41st ECIR conference,https://t.co/yVJ31YMnrM,False,390,53,13,Wed Feb 21 20:35:59 +0000 2018,87,,,False,False,195,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1002873246025502720/xq0kHVMB_normal.jpg,https://pbs.twimg.com/profile_images/1002873246025502720/xq0kHVMB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/yVJ31YMnrM', 'expanded_url': 'http://www.ecir2019.org', 'display_url': 'ecir2019.org', 'indices': [0, 23]}]",[],https://pbs.twimg.com/profile_banners/966411199649808386/1538989955,False,False,False,False,Fri Jan 03 20:10:59 +0000 2020,1.2131910455944397e+18,1213191045594439685,RT @Philipp_Mayr: Preprint “Tracking self-citations in academic publishing” on citation behavior of 385K authors grouped into 15 subject ar…,False,[],[],"[{'screen_name': 'Philipp_Mayr', 'name': 'Philipp Mayr', 'id': 54163837, 'id_str': '54163837', 'indices': [3, 16]}]",[],"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,Mon Dec 23 19:21:07 +0000 2019,1.20919222797047e+18,1209192227970469889,Preprint “Tracking self-citations in academic publishing” on citation behavior of 385K authors grouped into 15 subj… https://t.co/CJKQvBZIN5,True,[],[],[],"[{'url': 'https://t.co/CJKQvBZIN5', 'expanded_url': 'https://twitter.com/i/web/status/1209192227970469889', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,32.0,31.0,False,False,False,en,False,32.0,0.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,799830497065050112,799830497065050112,Spotify Research,SpotifyResearch,,,Spreading the good work of the good people from @Spotify's #research guild.,https://t.co/Zl7cMMaQLe,False,4445,40,81,Sat Nov 19 04:23:45 +0000 2016,49,,,False,False,516,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1296442010761662468/p6ngR94Q_normal.jpg,https://pbs.twimg.com/profile_images/1296442010761662468/p6ngR94Q_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/Zl7cMMaQLe', 'expanded_url': 'https://research.atspotify.com/', 'display_url': 'research.atspotify.com', 'indices': [0, 23]}]",[],https://pbs.twimg.com/profile_banners/799830497065050112/1597930766,False,False,False,False,Sat Nov 07 13:18:41 +0000 2020,1.325065135715717e+18,1325065135715717120,"RT @erishabh: [2/2] ... we cover some of the methods presented in our #kdd2020 paper on leveraging rarely available, but strong supervision…",False,"[{'text': 'kdd2020', 'indices': [70, 78]}]",[],"[{'screen_name': 'erishabh', 'name': 'Rishabh Mehrotra', 'id': 29277960, 'id_str': '29277960', 'indices': [3, 12]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,Fri Nov 06 16:25:23 +0000 2020,1.3247497338444227e+18,1324749733844422658,"[2/2] ... we cover some of the methods presented in our #kdd2020 paper on leveraging rarely available, but strong s… https://t.co/nSxH0CYYaK",True,"[{'text': 'kdd2020', 'indices': [56, 64]}]",[],[],"[{'url': 'https://t.co/nSxH0CYYaK', 'expanded_url': 'https://twitter.com/i/web/status/1324749733844422658', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1324749729318768640,1324749729318768640,29277960,29277960,erishabh,,,,,False,2.0,9.0,False,False,False,en,False,2.0,0.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,78969930,78969930,Mounia Lalmas,mounialalmas,London,,Research Director @ Spotify,http://t.co/6kP2WEFIDv,False,4349,1888,182,Thu Oct 01 18:24:59 +0000 2009,3077,,,False,False,10506,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/885495972880691201/GX-17Slc_normal.jpg,https://pbs.twimg.com/profile_images/885495972880691201/GX-17Slc_normal.jpg,9266CC,000000,000000,000000,True,False,False,False,False,False,False,none,"[{'url': 'http://t.co/6kP2WEFIDv', 'expanded_url': 'http://labtomarket.wordpress.com', 'display_url': 'labtomarket.wordpress.com', 'indices': [0, 22]}]",[],https://pbs.twimg.com/profile_banners/78969930/1354203513,False,False,False,False,Wed Nov 11 16:50:10 +0000 2020,1.3265679088903332e+18,1326567908890333184,RT @NewYorker: A cartoon by @steinbergart. https://t.co/sX6Lbf8hy2,False,[],[],"[{'screen_name': 'NewYorker', 'name': 'The New Yorker', 'id': 14677919, 'id_str': '14677919', 'indices': [3, 13]}, {'screen_name': 'steinbergart', 'name': 'Steinbergdrawscartoons', 'id': 283665562, 'id_str': '283665562', 'indices': [28, 41]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,Wed Nov 11 16:47:50 +0000 2020,1.3265673217715773e+18,1326567321771577344,A cartoon by @steinbergart. https://t.co/sX6Lbf8hy2,False,[],[],"[{'screen_name': 'steinbergart', 'name': 'Steinbergdrawscartoons', 'id': 283665562, 'id_str': '283665562', 'indices': [13, 26]}]",[],"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,335.0,1927.0,False,False,False,en,False,335.0,0.0,False,False,en,,,False,"[{'id': 1326567318969835526, 'id_str': '1326567318969835526', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/media/Emjp8rnW4AYE9Wg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Emjp8rnW4AYE9Wg.jpg', 'url': 'https://t.co/sX6Lbf8hy2', 'display_url': 'pic.twitter.com/sX6Lbf8hy2', 'expanded_url': 'https://twitter.com/NewYorker/status/1326567321771577344/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 627, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1500, 'h': 1628, 'resize': 'fit'}, 'medium': {'w': 1106, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1326567321771577344, 'source_status_id_str': '1326567321771577344', 'source_user_id': 14677919, 'source_user_id_str': '14677919'}]","[{'id': 1326567318969835526, 'id_str': '1326567318969835526', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/media/Emjp8rnW4AYE9Wg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Emjp8rnW4AYE9Wg.jpg', 'url': 'https://t.co/sX6Lbf8hy2', 'display_url': 'pic.twitter.com/sX6Lbf8hy2', 'expanded_url': 'https://twitter.com/NewYorker/status/1326567321771577344/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 627, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1500, 'h': 1628, 'resize': 'fit'}, 'medium': {'w': 1106, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1326567321771577344, 'source_status_id_str': '1326567321771577344', 'source_user_id': 14677919, 'source_user_id_str': '14677919'}]","[{'id': 1326567318969835526, 'id_str': '1326567318969835526', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/Emjp8rnW4AYE9Wg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Emjp8rnW4AYE9Wg.jpg', 'url': 'https://t.co/sX6Lbf8hy2', 'display_url': 'pic.twitter.com/sX6Lbf8hy2', 'expanded_url': 'https://twitter.com/NewYorker/status/1326567321771577344/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 627, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1500, 'h': 1628, 'resize': 'fit'}, 'medium': {'w': 1106, 'h': 1200, 'resize': 'fit'}}}]","[{'id': 1326567318969835526, 'id_str': '1326567318969835526', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/Emjp8rnW4AYE9Wg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Emjp8rnW4AYE9Wg.jpg', 'url': 'https://t.co/sX6Lbf8hy2', 'display_url': 'pic.twitter.com/sX6Lbf8hy2', 'expanded_url': 'https://twitter.com/NewYorker/status/1326567321771577344/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 627, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1500, 'h': 1628, 'resize': 'fit'}, 'medium': {'w': 1106, 'h': 1200, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,,,,,,,
0,4053818032,4053818032,David Brazier,BrazierPhD,"Comrie, Scotland",,"Lecturer at @ComputingNapier. Interested in Information Behaviours, Literacy and Retrieval.",https://t.co/bwGQ0h4TKW,False,207,488,9,Tue Oct 27 13:52:50 +0000 2015,829,,,False,False,589,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1249418776346611718/oY5CTRMD_normal.jpg,https://pbs.twimg.com/profile_images/1249418776346611718/oY5CTRMD_normal.jpg,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/bwGQ0h4TKW', 'expanded_url': 'https://www.researchgate.net/profile/David_Brazier', 'display_url': 'researchgate.net/profile/David_…', 'indices': [0, 23]}]",[],https://pbs.twimg.com/profile_banners/4053818032/1586719625,False,False,False,False,Thu Oct 29 18:48:44 +0000 2020,1.3218867031839293e+18,1321886703183929349,RT @hazelh: 2 new research projects supported by @ScotFundCouncil COVID-19 investment within Centre for Social Informatics in @ComputingNap…,False,[],[],"[{'screen_name': 'hazelh', 'name': 'Dr Hazel Hall', 'id': 17805601, 'id_str': '17805601', 'indices': [3, 10]}, {'screen_name': 'ScotFundCouncil', 'name': 'Scottish Funding Council', 'id': 325622395, 'id_str': '325622395', 'indices': [49, 65]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,Wed Oct 07 08:03:54 +0000 2020,1.313751895752794e+18,1313751895752794112,2 new research projects supported by @ScotFundCouncil COVID-19 investment within Centre for Social Informatics in… https://t.co/9wr7saVCFk,True,[],[],"[{'screen_name': 'ScotFundCouncil', 'name': 'Scottish Funding Council', 'id': 325622395, 'id_str': '325622395', 'indices': [37, 53]}]","[{'url': 'https://t.co/9wr7saVCFk', 'expanded_url': 'https://twitter.com/i/web/status/1313751895752794112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,5.0,10.0,False,False,False,en,False,5.0,0.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3697013177,3697013177,The Alan Turing Institute,turinginst,"London, England",,Welcome to the Twitter feed for The Alan Turing Institute. We are the UK’s national institute for data science and artificial intelligence.,https://t.co/SIysLmQTOq,False,35168,1315,732,Fri Sep 18 13:46:36 +0000 2015,4827,,,True,True,7283,,False,False,False,DBCE17,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1278336633587355649/4DNRTJkL_normal.jpg,https://pbs.twimg.com/profile_images/1278336633587355649/4DNRTJkL_normal.jpg,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/SIysLmQTOq', 'expanded_url': 'http://turing.ac.uk', 'display_url': 'turing.ac.uk', 'indices': [0, 23]}]",[],https://pbs.twimg.com/profile_banners/3697013177/1604404050,False,False,False,False,Wed Nov 11 17:16:55 +0000 2020,1.3265746391670047e+18,1326574639167004672,"🎧Listen: @kirstie_j, the Turing's Programme Lead for Tools, Practices and Systems spoke to @SteveHarrisDJ on… https://t.co/wpSamiRPcR",True,[],[],"[{'screen_name': 'kirstie_j', 'name': 'Kirstie Whitaker', 'id': 37989702, 'id_str': '37989702', 'indices': [9, 19]}, {'screen_name': 'SteveHarrisDJ', 'name': ""Steve Harris - BBC Radio Solent's Dorset Breakfast"", 'id': 19593184, 'id_str': '19593184', 'indices': [91, 105]}]","[{'url': 'https://t.co/wpSamiRPcR', 'expanded_url': 'https://twitter.com/i/web/status/1326574639167004672', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,5.0,13.0,False,False,en,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22597445,22597445,Gianmaria Silvello,giansilv,"Padua, Italy",,"Information Retrieval, Data Citation and Provenance, Digital Libraries and Archives researcher @ University of Padua, Italy",https://t.co/cGMiLRcAgq,False,470,671,17,Tue Mar 03 07:12:51 +0000 2009,965,,,True,False,3602,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/482536957755400192/NDhf7XI0_normal.jpeg,https://pbs.twimg.com/profile_images/482536957755400192/NDhf7XI0_normal.jpeg,FF3300,F78503,EDDC91,101666,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/cGMiLRcAgq', 'expanded_url': 'http://www.dei.unipd.it/~silvello', 'display_url': 'dei.unipd.it/~silvello', 'indices': [0, 23]}]",[],https://pbs.twimg.com/profile_banners/22597445/1402436084,False,False,False,False,Thu Oct 29 10:21:46 +0000 2020,1.3217591233992008e+18,1321759123399200768,"@examode Keynote is happening today, check it out here:
https://t.co/duO2sBXJ3M

@examode results are going to be presented.",False,[],[],"[{'screen_name': 'examode', 'name': 'ExaMode', 'id': 1097519396069826560, 'id_str': '1097519396069826560', 'indices': [0, 8]}, {'screen_name': 'examode', 'name': 'ExaMode', 'id': 1097519396069826560, 'id_str': '1097519396069826560', 'indices': [81, 89]}]","[{'url': 'https://t.co/duO2sBXJ3M', 'expanded_url': 'http://www.icmr2020.org/attend.html#keynote', 'display_url': 'icmr2020.org/attend.html#ke…', 'indices': [56, 79]}]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1321756137935544320,1321756137935544320,1097519396069826560,1097519396069826560,examode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,False,False,en,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
