,id,id_str,name,screen_name,location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,profile_location.id,profile_location.url,profile_location.place_type,profile_location.name,profile_location.full_name,profile_location.country_code,profile_location.country,profile_location.contained_within,profile_location.bounding_box,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,profile_location,entities.url.urls,status.possibly_sensitive,profile_banner_url,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.quoted_status_id,status.quoted_status_id_str,status.entities.media,status.extended_entities.media,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.retweeted_status.scopes.followers,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates,status.retweeted_status.place.id,status.retweeted_status.place.url,status.retweeted_status.place.place_type,status.retweeted_status.place.name,status.retweeted_status.place.full_name,status.retweeted_status.place.country_code,status.retweeted_status.place.country,status.retweeted_status.place.contained_within,status.retweeted_status.place.bounding_box.type,status.retweeted_status.place.bounding_box.coordinates
0,1069443327676698624,1069443327676698624,Balunkeswar Sethy(バルンケスワル),balunkeswar076,"Bhubaneshwar, India","Do not judge people by it's cover. 
100% follow back",,False,348,407,0,Mon Dec 03 04:08:53 +0000 2018,1154,,,True,False,526,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1069443503921348609/QofBfmB-_normal.jpg,https://pbs.twimg.com/profile_images/1069443503921348609/QofBfmB-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,[],Tue Jun 23 15:13:41 +0000 2020,1.2754469389853655e+18,1275446938985365504,"RT @Priya_Das1: 🙏जय जगन्नाथ स्वामी 
            नयन पथ गामी भवतुमे🙏
💐विश्व प्रसिद्ध पवित्र रथ यात्रा उपलक्ष आप सभी को हार्दिक अभिनंदन शुभे…",False,[],[],"[{'screen_name': 'Priya_Das1', 'name': 'Priyadarshini Das', 'id': 4893394992, 'id_str': '4893394992', 'indices': [3, 14]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,Tue Jun 23 00:11:36 +0000 2020,1.2752199210230129e+18,1275219921023012866,"🙏जय जगन्नाथ स्वामी 
            नयन पथ गामी भवतुमे🙏
💐विश्व प्रसिद्ध पवित्र रथ यात्रा उपलक्ष आप सभी को हार्दिक अभिनं… https://t.co/jY5WZ6QjhM",True,[],[],[],"[{'url': 'https://t.co/jY5WZ6QjhM', 'expanded_url': 'https://twitter.com/i/web/status/1275219921023012866', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,155.0,787.0,False,False,False,hi,False,155.0,0.0,False,False,hi,,,,https://pbs.twimg.com/profile_banners/1069443327676698624/1558664736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,983659627437961217,983659627437961217,जीत वशिष्ठ,HinduRastrivadi,"Buxar, India",Think Positive,,False,1798,4145,0,Tue Apr 10 10:55:05 +0000 2018,24512,,,False,False,9475,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1317343412333412353/ULb5w78w_normal.jpg,https://pbs.twimg.com/profile_images/1317343412333412353/ULb5w78w_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,[],Fri Nov 20 12:32:50 +0000 2020,1.3297646410192896e+18,1329764641019289604,"@PSPCLPb सर, जनता नगर लुधियाना में छठ महापर्व में भी बिजली कटौती.?",False,[],[],"[{'screen_name': 'PSPCLPb', 'name': 'PSPCL', 'id': 783942652760694784, 'id_str': '783942652760694784', 'indices': [0, 8]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,783942652760694784,783942652760694784,PSPCLPb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1093072407768662016,1093072407768662016,dheerendra kumar tiwari,dheeren29175945,,जय श्री राम,,False,19,59,0,Wed Feb 06 09:02:25 +0000 2019,153,,,False,False,15,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1110350274038628352/v-v0hN8E_normal.jpg,https://pbs.twimg.com/profile_images/1110350274038628352/v-v0hN8E_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,[],Sun Apr 07 08:26:05 +0000 2019,1.1148065401652429e+18,1114806540165242880,@DrPriyabjpdelhi साथ हूँ,False,[],[],[],[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1114736260323659776,1114736260323659776,1069083959039074305,1069083959039074305,saurabhavsbjp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,946199680286887937,946199680286887937,Abhishek Pareek,abhi772802,"Jaipur, India","* challenging myself*
Business mind | Entrepreneur । Techmind |  Engineer | interest in business | Owner @ https://t.co/3VACDdk8a9",https://t.co/PJnNTk0zXi,False,597,1961,0,Thu Dec 28 02:02:38 +0000 2017,1888,,,True,False,209,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1317381777485279232/NC5tKLKg_normal.jpg,https://pbs.twimg.com/profile_images/1317381777485279232/NC5tKLKg_normal.jpg,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,"[{'url': 'https://t.co/3VACDdk8a9', 'expanded_url': 'http://Tuetotechni.com', 'display_url': 'Tuetotechni.com', 'indices': [107, 130]}]",Sat Oct 17 08:26:37 +0000 2020,1.3173814914504663e+18,1317381491450466304,"May each and every night of Navratri bring more glory, more happiness and more success to you in all your future ve… https://t.co/utJ9dvP6v2",True,[],[],[],"[{'url': 'https://t.co/utJ9dvP6v2', 'expanded_url': 'https://twitter.com/i/web/status/1317381491450466304', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,3.0,False,False,en,,"[{'url': 'https://t.co/PJnNTk0zXi', 'expanded_url': 'http://www.tuetotechni.com', 'display_url': 'tuetotechni.com', 'indices': [0, 23]}]",False,https://pbs.twimg.com/profile_banners/946199680286887937/1576847467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,172730380,172730380,Julie Clement,The_Clement,Swansea,"Principal Librarian - Resources, Swansea Libraries. Revered and renowned throughout Wales, knowledge of almost everything library related.",http://t.co/ULZQg3dwYh,False,92,114,4,Fri Jul 30 13:11:16 +0000 2010,128,,,False,False,46,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1091502136/clement_normal.jpg,https://pbs.twimg.com/profile_images/1091502136/clement_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,[],Thu Nov 19 19:58:46 +0000 2020,1.3295144743032627e+18,1329514474303262727,"RT @WelshLibraries: Did you know your library has a huge selection of magazines, all waiting to be checked out on the #RBdigital app. What…",False,"[{'text': 'RBdigital', 'indices': [118, 128]}]",[],"[{'screen_name': 'WelshLibraries', 'name': 'Welsh Libraries', 'id': 361238687, 'id_str': '361238687', 'indices': [3, 18]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,Thu Nov 19 17:25:25 +0000 2020,1.3294758843535237e+18,1329475884353523717,"Did you know your library has a huge selection of magazines, all waiting to be checked out on the #RBdigital app. W… https://t.co/N2t7lYMMTi",True,"[{'text': 'RBdigital', 'indices': [98, 108]}]",[],[],"[{'url': 'https://t.co/N2t7lYMMTi', 'expanded_url': 'https://twitter.com/i/web/status/1329475884353523717', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,7.0,13.0,False,False,False,en,False,7.0,0.0,False,False,en,,"[{'url': 'http://t.co/ULZQg3dwYh', 'expanded_url': 'http://swansea.gov.uk/libraries', 'display_url': 'swansea.gov.uk/libraries', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2830951183,2830951183,DOCAM,DocumentAcademy,http://ideaexchange.uakron.edu,DOCAM is the Document Academy's annual conference.,https://t.co/21KjZqDUfE,False,127,640,6,Thu Sep 25 02:06:15 +0000 2014,8,,,False,False,282,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/809129239916081153/ih9wJCkT_normal.jpg,https://pbs.twimg.com/profile_images/809129239916081153/ih9wJCkT_normal.jpg,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,[],Thu Dec 15 21:32:25 +0000 2016,8.095114561776804e+17,809511456177680384,"RT @ConversationEDU: Librarians are a vital component of our research institutions. Without them, we just have sheds full of books. https:/…",False,[],[],"[{'screen_name': 'ConversationEDU', 'name': 'The Conversation', 'id': 224495471, 'id_str': '224495471', 'indices': [3, 19]}]",[],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,Wed Dec 14 06:15:00 +0000 2016,8.089181923492782e+17,808918192349278208,"Librarians are a vital component of our research institutions. Without them, we just have sheds full of books.… https://t.co/vnIfP8U3MD",True,[],[],[],"[{'url': 'https://t.co/vnIfP8U3MD', 'expanded_url': 'https://twitter.com/i/web/status/808918192349278208', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [112, 135]}]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,58.0,60.0,False,False,False,en,False,58.0,0.0,False,False,en,,"[{'url': 'https://t.co/21KjZqDUfE', 'expanded_url': 'https://www.uts.edu.au/partners-and-community/conferences-and-seminars/documents-unbounded/about-con', 'display_url': 'uts.edu.au/partners-and-c…', 'indices': [0, 23]}]",,https://pbs.twimg.com/profile_banners/2830951183/1481746138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3707214743,3707214743,Özhan Sağlık,saglikozhan,Turkey,PhD student @istanbuledutr. Trustworthiness of electronic records. Elektronik belgelerin güvenilirliği. Working at @uludagkutuphane. Views are my own.,,False,1011,4511,14,Sat Sep 19 12:56:00 +0000 2015,39137,,,False,False,9799,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1063441611588276229/vcc0Y-Lw_normal.jpg,https://pbs.twimg.com/profile_images/1063441611588276229/vcc0Y-Lw_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,[],Sat Nov 21 15:49:17 +0000 2020,1.3301764674104975e+18,1330176467410497536,Gözlüklü olmayanlar bilmez 🤓 https://t.co/5Pw2Hsjxlc,False,[],[],[],"[{'url': 'https://t.co/5Pw2Hsjxlc', 'expanded_url': 'https://twitter.com/sedeffgndz/status/1329707490066505728', 'display_url': 'twitter.com/sedeffgndz/sta…', 'indices': [29, 52]}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,False,False,tr,,,False,https://pbs.twimg.com/profile_banners/3707214743/1571147082,,,1.3297074900665057e+18,1329707490066505728,,,,,,,,,,,,,,,,,,,,,,,,,
0,808397929673269249,808397929673269249,William Wilson LAC,copyrightcowboy,"Ottawa, Ontario",Policy analyst at @LibraryArchives. I patrol the untamed border between copyright and the public domain. Opinions are my own; retweets ≠ endorsements. ©2016 ;),,False,485,1894,6,Mon Dec 12 19:47:40 +0000 2016,3222,,,False,False,10284,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1034469351498412032/Qw4ZLOVP_normal.jpg,https://pbs.twimg.com/profile_images/1034469351498412032/Qw4ZLOVP_normal.jpg,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,38d5974e82ed1a6c,https://api.twitter.com/1.1/geo/id/38d5974e82ed1a6c.json,unknown,"Ottawa, Ontario","Ottawa, Ontario",,,[],,[],Fri Nov 20 22:00:00 +0000 2020,1.3299073715025183e+18,1329907371502518273,Automated image recognition: How using ‘free’ photos on the internet can lead to lawsuits and fines: https://t.co/Yt6m0Z4yjU,False,[],[],[],"[{'url': 'https://t.co/Yt6m0Z4yjU', 'expanded_url': 'https://www.computerweekly.com/news/252488167/Automated-image-recognition-How-using-free-photos-on-the-internet-can-lead-to-lawsuits-and-fines', 'display_url': 'computerweekly.com/news/252488167…', 'indices': [101, 124]}]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,en,,,False,https://pbs.twimg.com/profile_banners/808397929673269249/1481576972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2996506102,2996506102,ISIC2016,ISIC2016,"Zadar, Croatia","Information Seeking in Context: the information behaviour conference,
University of Zadar, September 20-23, 2016",http://t.co/C78rg51IAj,False,131,627,2,Sat Jan 24 20:13:53 +0000 2015,117,,,False,False,52,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/559082715484393472/8oqxQi2j_normal.png,https://pbs.twimg.com/profile_images/559082715484393472/8oqxQi2j_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,[],Tue Mar 10 07:54:20 +0000 2020,1.2372856470958653e+18,1237285647095865344,@androsDoxai @OlgaCeran @OPERASEU @EASSH_ @nowickka @ekwiecin @KrogelMaciej @hetmanski_m @RadekM1982… https://t.co/SIv5ghGSOC,True,[],[],"[{'screen_name': 'androsDoxai', 'name': 'Andrea Bertino', 'id': 831123936591171585, 'id_str': '831123936591171585', 'indices': [0, 12]}, {'screen_name': 'OlgaCeran', 'name': 'Olga Ceran', 'id': 967068775228018688, 'id_str': '967068775228018688', 'indices': [13, 23]}, {'screen_name': 'OPERASEU', 'name': 'OPERAS', 'id': 829243809687015424, 'id_str': '829243809687015424', 'indices': [24, 33]}, {'screen_name': 'EASSH_', 'name': 'EASSH', 'id': 869129917727989761, 'id_str': '869129917727989761', 'indices': [34, 41]}, {'screen_name': 'nowickka', 'name': 'Kasia Nowicka', 'id': 121479929, 'id_str': '121479929', 'indices': [42, 51]}, {'screen_name': 'ekwiecin', 'name': 'Ela Kwiecinska', 'id': 1144655681909399553, 'id_str': '1144655681909399553', 'indices': [52, 61]}, {'screen_name': 'KrogelMaciej', 'name': 'Maciej Krogel', 'id': 1233762828286332929, 'id_str': '1233762828286332929', 'indices': [62, 75]}, {'screen_name': 'hetmanski_m', 'name': 'Michał Hetmański', 'id': 942297056, 'id_str': '942297056', 'indices': [76, 88]}, {'screen_name': 'RadekM1982', 'name': 'Radek Michalski', 'id': 1053041562, 'id_str': '1053041562', 'indices': [89, 100]}]","[{'url': 'https://t.co/SIv5ghGSOC', 'expanded_url': 'https://twitter.com/i/web/status/1237285647095865344', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [102, 125]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1237259077195124736,1237259077195124736,831123936591171585,831123936591171585,androsDoxai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,1.0,False,False,en,,"[{'url': 'http://t.co/C78rg51IAj', 'expanded_url': 'http://www.isic2016.com', 'display_url': 'isic2016.com', 'indices': [0, 22]}]",,https://pbs.twimg.com/profile_banners/2996506102/1422130966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,727553323230965761,727553323230965761,💎LR Health&Beauty💎,harmelini,Recklinghausen,"🔸Seit 10 Jahren bei LR Health&Beauty    Systems aktiver Networker. 

🔸Strukturaufbau in 28 Länder 
Harmel.lr-partner.com5Y
💎MORE QUALITY FOR YOUR LIFE💎",https://t.co/ojg32PsM5Y,False,14,66,0,Tue May 03 17:40:04 +0000 2016,2,,,False,False,1,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/803023806440886272/_w3j-Z-J_normal.jpg,https://pbs.twimg.com/profile_images/803023806440886272/_w3j-Z-J_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,[],Mon Nov 28 00:03:13 +0000 2016,8.030264223694889e+17,803026422369488896,"https://t.co/7abN1iG0Ds ⬅SHOP✔
Wir haben Top Produkte zu Top Preisen💄❤ Geschäftspartner erhalten 30%😮 Nachricht an… https://t.co/d4V4csim3c",True,[],[],[],"[{'url': 'https://t.co/7abN1iG0Ds', 'expanded_url': 'http://Harmel.lr-partner.com', 'display_url': 'Harmel.lr-partner.com', 'indices': [0, 23]}, {'url': 'https://t.co/d4V4csim3c', 'expanded_url': 'https://twitter.com/i/web/status/803026422369488896', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [116, 139]}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,False,False,de,,"[{'url': 'https://t.co/ojg32PsM5Y', 'expanded_url': 'http://Harmel.lr-partner.com', 'display_url': 'Harmel.lr-partner.com', 'indices': [0, 23]}]",False,https://pbs.twimg.com/profile_banners/727553323230965761/1480290967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,529293855,529293855,Anna Hepburn,AnnaVHepburn,London,Lead content designer @GOVUK previously @DefraGovUK and @DHSCgovuk,,False,2796,2321,87,Mon Mar 19 11:01:29 +0000 2012,523,,,False,False,3594,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/852482964466302977/f09WuDFU_normal.jpg,https://pbs.twimg.com/profile_images/852482964466302977/f09WuDFU_normal.jpg,981CEB,FFFFFF,DAECF4,663B12,True,False,False,False,False,False,False,none,,,,,,,,,,[],Fri Aug 28 12:35:54 +0000 2020,1.2993248289362657e+18,1299324828936265730,@leedslassie @GDSTeam @GOVUK @DefraGovUK Thanks Karen!,False,[],[],"[{'screen_name': 'leedslassie', 'name': 'karen rangeley', 'id': 22283526, 'id_str': '22283526', 'indices': [0, 12]}, {'screen_name': 'GDSTeam', 'name': 'GDS', 'id': 268349503, 'id_str': '268349503', 'indices': [13, 21]}, {'screen_name': 'GOVUK', 'name': 'GOV.UK', 'id': 17481977, 'id_str': '17481977', 'indices': [22, 28]}, {'screen_name': 'DefraGovUK', 'name': 'Defra UK', 'id': 50069007, 'id_str': '50069007', 'indices': [29, 40]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1299322427617480705,1299322427617480705,22283526,22283526,leedslassie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,en,,,,https://pbs.twimg.com/profile_banners/529293855/1348170360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16868154,16868154,@arjen@idf.social,arjenpdevries,"Utrecht, The Netherlands",Computer scientist and entrepeneur specialized in information access to dataspaces through the integration of information retrieval and databases.,http://t.co/J40OUFSrJX,False,2180,1585,119,Mon Oct 20 14:48:19 +0000 2008,7539,,,False,False,10739,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/2875589913/b361e1c80a05f80c887c97619cc1b6fe_normal.jpeg,https://pbs.twimg.com/profile_images/2875589913/b361e1c80a05f80c887c97619cc1b6fe_normal.jpeg,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,,,,,,,,,,[],Fri Nov 20 12:20:35 +0000 2020,1.329761558075994e+18,1329761558075994113,RT @UnderdogGeek: Our key result is that all the aforementioned techniques seem to have a positive impact on retrieval quality and the run…,False,[],[],"[{'screen_name': 'UnderdogGeek', 'name': 'Bhaskar Mitra', 'id': 20499721, 'id_str': '20499721', 'indices': [3, 16]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,Tue Nov 17 19:59:16 +0000 2020,1.3287898239147336e+18,1328789823914733571,Our key result is that all the aforementioned techniques seem to have a positive impact on retrieval quality and th… https://t.co/f8AJsYeVIu,True,[],[],[],"[{'url': 'https://t.co/f8AJsYeVIu', 'expanded_url': 'https://twitter.com/i/web/status/1328789823914733571', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1328789819238060033,1328789819238060033,20499721,20499721,UnderdogGeek,,,,,False,2.0,1.0,False,False,False,en,False,2.0,0.0,False,False,en,,"[{'url': 'http://t.co/J40OUFSrJX', 'expanded_url': 'http://www.cwi.nl/~arjen/', 'display_url': 'cwi.nl/~arjen/', 'indices': [0, 22]}]",,https://pbs.twimg.com/profile_banners/16868154/1353457088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2297404543,2297404543,nanonsrc,nanonsrc,"Hyderabad, India",Nanocdac,https://t.co/sYKpYP9PgR,False,183,2102,1,Sat Jan 18 06:39:27 +0000 2014,1,,,False,False,454,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/425147735923118080/DKxLc0E8_normal.png,https://pbs.twimg.com/profile_images/425147735923118080/DKxLc0E8_normal.png,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,243cc16f6417a167,https://api.twitter.com/1.1/geo/id/243cc16f6417a167.json,unknown,"Hyderabad, India","Hyderabad, India",,,[],,[],Fri Sep 02 09:38:43 +0000 2016,7.7164350752188e+17,771643507521880065,Mechanical Projects   https://t.co/6t1HT0kKPJ,False,[],[],[],"[{'url': 'https://t.co/6t1HT0kKPJ', 'expanded_url': 'https://lnkd.in/eyWmTbF', 'display_url': 'lnkd.in/eyWmTbF', 'indices': [22, 45]}]","<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,5.0,False,False,en,,"[{'url': 'https://t.co/sYKpYP9PgR', 'expanded_url': 'http://www.nanocdac.com', 'display_url': 'nanocdac.com', 'indices': [0, 23]}]",False,https://pbs.twimg.com/profile_banners/2297404543/1467351003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,64987892,64987892,James Langley,lordlangley73,Bradford,Loves gardening and being a Lord in his spare time.,,False,4806,4123,158,Wed Aug 12 09:11:11 +0000 2009,1008,,,True,False,36540,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/496725923090030593/8p0u--7t_normal.jpeg,https://pbs.twimg.com/profile_images/496725923090030593/8p0u--7t_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,[],Wed Aug 26 14:11:29 +0000 2020,1.298624108721328e+18,1298624108721328130,@NikiLouiseT Why was your dentist a church? A dentist is a human and a church is a building. #doesntcompute :),False,"[{'text': 'doesntcompute', 'indices': [93, 107]}]",[],"[{'screen_name': 'NikiLouiseT', 'name': 'Niki', 'id': 1004308027158286336, 'id_str': '1004308027158286336', 'indices': [0, 12]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1298609760485466114,1298609760485466114,1004308027158286336,1004308027158286336,NikiLouiseT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,1.0,False,False,en,,,,https://pbs.twimg.com/profile_banners/64987892/1407263534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1201412834,1201412834,Scott Sleek,ScottSleek,"Washington, D.C.","Writer, editor, photographer, science enthusiast, husband, uncle, and dog dad.",,False,238,284,32,Wed Feb 20 15:39:48 +0000 2013,132,,,True,False,1289,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1232354901927366656/cgzGCL_j_normal.jpg,https://pbs.twimg.com/profile_images/1232354901927366656/cgzGCL_j_normal.jpg,0084B4,FFFFFF,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,[],Mon Nov 16 18:15:58 +0000 2020,1.3284014406966395e+18,1328401440696639488,https://t.co/OaOLBk3Ffh,False,[],[],[],"[{'url': 'https://t.co/OaOLBk3Ffh', 'expanded_url': 'https://medium.com/@scottsleek/joe-biden-president-of-the-multiverse-16bd1def3fb6', 'display_url': 'medium.com/@scottsleek/jo…', 'indices': [0, 23]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,und,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
