,id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.entities.media,status.extended_entities.media,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place.id,status.retweeted_status.place.url,status.retweeted_status.place.place_type,status.retweeted_status.place.name,status.retweeted_status.place.full_name,status.retweeted_status.place.country_code,status.retweeted_status.place.country,status.retweeted_status.place.contained_within,status.retweeted_status.place.bounding_box.type,status.retweeted_status.place.bounding_box.coordinates,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.possibly_sensitive,status.lang,profile_banner_url,live_following,muting,blocking,blocked_by,status.quoted_status_id,status.quoted_status_id_str,status.retweeted_status.place,entities.url.urls,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.retweeted_status.scopes.followers,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates
0,2251623492,2251623492,XKCD Comic,xkcdComic,,,"XKCD comic feed with images and mobile friendly links. Unofficial, run by @dghubble",http://t.co/Tca90xyNDW,False,323878,1,3092,Wed Dec 18 08:00:58 +0000 2013,4,,,False,False,1157,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/413359024617185280/pS8lVAWA_normal.png,https://pbs.twimg.com/profile_images/413359024617185280/pS8lVAWA_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Tue Nov 10 00:57:11 +0000 2020,1.3259656958934794e+18,1325965695893479424,Electoral Precedent 2020 https://t.co/Pdqs7m6fdy https://t.co/6Ny1Lj2G7l https://t.co/nrY6YvbFmn,False,[],[],[],"[{'url': 'https://t.co/Pdqs7m6fdy', 'expanded_url': 'https://xkcd.com/2383/', 'display_url': 'xkcd.com/2383/', 'indices': [25, 48]}, {'url': 'https://t.co/6Ny1Lj2G7l', 'expanded_url': 'https://m.xkcd.com/2383/', 'display_url': 'm.xkcd.com/2383/', 'indices': [49, 72]}]","[{'id': 1325965693888548864, 'id_str': '1325965693888548864', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EmbGxfiU0AAyxI2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmbGxfiU0AAyxI2.jpg', 'url': 'https://t.co/nrY6YvbFmn', 'display_url': 'pic.twitter.com/nrY6YvbFmn', 'expanded_url': 'https://twitter.com/xkcdComic/status/1325965695893479424/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 271, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 477, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 740, 'h': 1860, 'resize': 'fit'}}}]","[{'id': 1325965693888548864, 'id_str': '1325965693888548864', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EmbGxfiU0AAyxI2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmbGxfiU0AAyxI2.jpg', 'url': 'https://t.co/nrY6YvbFmn', 'display_url': 'pic.twitter.com/nrY6YvbFmn', 'expanded_url': 'https://twitter.com/xkcdComic/status/1325965695893479424/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 271, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 477, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 740, 'h': 1860, 'resize': 'fit'}}}]","<a href=""http://dghubble.com"" rel=""nofollow"">xkcdComic</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,328.0,2004.0,False,False,False,es,,False,False,False,False,,,,"[{'url': 'http://t.co/Tca90xyNDW', 'expanded_url': 'http://xkcd.com', 'display_url': 'xkcd.com', 'indices': [0, 22]}]",,,,,,,,,,,,,
0,296312612,296312612,FIRE,fire_forum,India,,"FIRE - Forum for Information Retrieval Evaluation. IRSI. 10th annual conference of FIRE - 6th Dec - DAIICT Gujarat, India
https://t.co/jYAzWFrKyj #IRSIFIRE2018",https://t.co/jYAzWFJlWT,False,175,234,8,Tue May 10 15:05:20 +0000 2011,62,,,True,False,149,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/3758858701/adccdf7b807021643e812341c067a875_normal.png,https://pbs.twimg.com/profile_images/3758858701/adccdf7b807021643e812341c067a875_normal.png,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/jYAzWFrKyj', 'expanded_url': 'http://fire.irsi.res.in', 'display_url': 'fire.irsi.res.in', 'indices': [122, 145]}]",Mon Jun 17 09:46:51 +0000 2019,1.1405564010952786e+18,1140556401095278592,"The 11th meeting of the Forum for Information Retrieval Evaluation 2019 will be held in Kolkata, India. 
We seek su… https://t.co/2GWNO5pAdX",True,[],[],[],"[{'url': 'https://t.co/2GWNO5pAdX', 'expanded_url': 'https://twitter.com/i/web/status/1140556401095278592', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,5.0,2.0,False,False,False,en,https://pbs.twimg.com/profile_banners/296312612/1599139129,False,False,False,False,,,,"[{'url': 'https://t.co/jYAzWFJlWT', 'expanded_url': 'http://fire.irsi.res.in', 'display_url': 'fire.irsi.res.in', 'indices': [0, 23]}]",,,,,,,,,,,,,
0,2924886188,2924886188,RankSys,RankSys,,,"Java 8 #recsys framework for novelty, diversity and much more by @saulvargas and @pcastells",https://t.co/oPueCXIn6W,False,161,129,8,Wed Dec 10 00:39:02 +0000 2014,10,,,False,False,37,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/565599770165514240/fXp-b9tS_normal.png,https://pbs.twimg.com/profile_images/565599770165514240/fXp-b9tS_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Wed Sep 23 22:36:19 +0000 2020,1.3088980165484872e+18,1308898016548487171,"RT @dalgodoy: Check out the full program of #OHARS2020 workshop at #RecSys2020, including Bárbara Poblete @bpoblete  and Martha Larson @ngr…",False,"[{'text': 'OHARS2020', 'indices': [44, 54]}, {'text': 'RecSys2020', 'indices': [67, 78]}]",[],"[{'screen_name': 'dalgodoy', 'name': 'Daniela Godoy', 'id': 247943231, 'id_str': '247943231', 'indices': [3, 12]}, {'screen_name': 'bpoblete', 'name': 'Bárbara Poblete', 'id': 87985586, 'id_str': '87985586', 'indices': [106, 115]}]",[],,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,Wed Sep 23 18:04:22 +0000 2020,1.3088295759300977e+18,1308829575930097664,"Check out the full program of #OHARS2020 workshop at #RecSys2020, including Bárbara Poblete @bpoblete  and Martha L… https://t.co/zvJUlHTu8G",True,"[{'text': 'OHARS2020', 'indices': [30, 40]}, {'text': 'RecSys2020', 'indices': [53, 64]}]",[],"[{'screen_name': 'bpoblete', 'name': 'Bárbara Poblete', 'id': 87985586, 'id_str': '87985586', 'indices': [92, 101]}]","[{'url': 'https://t.co/zvJUlHTu8G', 'expanded_url': 'https://twitter.com/i/web/status/1308829575930097664', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,False,7.0,7.0,False,False,False,en,False,7.0,0.0,False,False,,en,,False,False,False,False,,,,"[{'url': 'https://t.co/oPueCXIn6W', 'expanded_url': 'http://ranksys.org', 'display_url': 'ranksys.org', 'indices': [0, 23]}]",,,,,,,,,,,,,
0,549833457,549833457,RecSysChallenge,recsyschallenge,"Vancouver, British Columbia",,Recommender Systems Challenge in conjunction with @ACMRecSys,http://t.co/8yYJPh3c3P,False,1261,417,35,Tue Apr 10 02:45:46 +0000 2012,2,,,False,False,297,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/471227140600389632/AGCeWenX_normal.png,https://pbs.twimg.com/profile_images/471227140600389632/AGCeWenX_normal.png,000000,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],Wed Apr 03 06:52:26 +0000 2019,1.1133334173939589e+18,1113333417393958912,@itsmekevinho https://t.co/s6EgxiVAaI,False,[],[],[],"[{'url': 'https://t.co/s6EgxiVAaI', 'expanded_url': 'http://j.mp/2VdZC2o', 'display_url': 'j.mp/2VdZC2o', 'indices': [14, 37]}]",,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1113283291313049600,1113283291313049600,969196387454935040,969196387454935040,ktakanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,False,und,https://pbs.twimg.com/profile_banners/549833457/1448382548,False,False,False,False,,,,"[{'url': 'http://t.co/8yYJPh3c3P', 'expanded_url': 'http://www.recsyschallenge.com', 'display_url': 'recsyschallenge.com', 'indices': [0, 22]}]",,,,,,,,,,,,,
0,2178067878,2178067878,CrowdRec,CrowdRec,,,"The CrowdRec project investigates stream-based, context-aware #recsys in social environments, building symbiosis with the crowd.",http://t.co/mBogTXiNcI,False,413,452,15,Wed Nov 06 13:23:50 +0000 2013,5,,,True,False,573,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/471287495359868928/FDaiS8bt_normal.png,https://pbs.twimg.com/profile_images/471287495359868928/FDaiS8bt_normal.png,F9721B,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],Wed Jan 31 19:11:42 +0000 2018,9.587798420188979e+17,958779842018897920,RT @kollektfm: Thank you all for voting on us for the Buma music meets tech award! We won!! ❤️ https://t.co/sY65p7LEjG,False,[],[],"[{'screen_name': 'kollektfm', 'name': 'Kollekt.fm', 'id': 1618091180, 'id_str': '1618091180', 'indices': [3, 13]}]",[],"[{'id': 956542169418002433, 'id_str': '956542169418002433', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/DUZSCPzXcAEEBED.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DUZSCPzXcAEEBED.jpg', 'url': 'https://t.co/sY65p7LEjG', 'display_url': 'pic.twitter.com/sY65p7LEjG', 'expanded_url': 'https://twitter.com/kollektfm/status/956542179761119232/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 381, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 574, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 574, 'h': 1024, 'resize': 'fit'}}, 'source_status_id': 956542179761119232, 'source_status_id_str': '956542179761119232', 'source_user_id': 1618091180, 'source_user_id_str': '1618091180'}]","[{'id': 956542169418002433, 'id_str': '956542169418002433', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/DUZSCPzXcAEEBED.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DUZSCPzXcAEEBED.jpg', 'url': 'https://t.co/sY65p7LEjG', 'display_url': 'pic.twitter.com/sY65p7LEjG', 'expanded_url': 'https://twitter.com/kollektfm/status/956542179761119232/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 381, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 574, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 574, 'h': 1024, 'resize': 'fit'}}, 'source_status_id': 956542179761119232, 'source_status_id_str': '956542179761119232', 'source_user_id': 1618091180, 'source_user_id_str': '1618091180'}]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,Thu Jan 25 15:00:02 +0000 2018,9.565421797611192e+17,956542179761119232,Thank you all for voting on us for the Buma music meets tech award! We won!! ❤️ https://t.co/sY65p7LEjG,False,[],[],[],[],"[{'id': 956542169418002433, 'id_str': '956542169418002433', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/media/DUZSCPzXcAEEBED.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DUZSCPzXcAEEBED.jpg', 'url': 'https://t.co/sY65p7LEjG', 'display_url': 'pic.twitter.com/sY65p7LEjG', 'expanded_url': 'https://twitter.com/kollektfm/status/956542179761119232/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 381, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 574, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 574, 'h': 1024, 'resize': 'fit'}}}]","[{'id': 956542169418002433, 'id_str': '956542169418002433', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/media/DUZSCPzXcAEEBED.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DUZSCPzXcAEEBED.jpg', 'url': 'https://t.co/sY65p7LEjG', 'display_url': 'pic.twitter.com/sY65p7LEjG', 'expanded_url': 'https://twitter.com/kollektfm/status/956542179761119232/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 381, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 574, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 574, 'h': 1024, 'resize': 'fit'}}}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,,,,False,2.0,9.0,False,False,False,en,False,2.0,0.0,False,False,False,en,https://pbs.twimg.com/profile_banners/2178067878/1401197662,False,False,False,False,,,,"[{'url': 'http://t.co/mBogTXiNcI', 'expanded_url': 'http://crowdrec.eu', 'display_url': 'crowdrec.eu', 'indices': [0, 22]}]",,,,,,,,,,,,,
0,427431943,427431943,ACMRecSys,ACMRecSys,,,"The official twitter feed for the #RecSys community. Next conference: Online, Worldwide, 22nd-26th September 2020. #RecSys2020",https://t.co/YqVx1xdqDz,False,3397,1051,116,Sat Dec 03 14:33:16 +0000 2011,1325,,,False,False,2493,,False,False,False,8C8C8C,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/378800000801311455/ccf4b156749426e00dd77317a0d3b47b_normal.png,https://pbs.twimg.com/profile_images/378800000801311455/ccf4b156749426e00dd77317a0d3b47b_normal.png,000000,000000,252429,666666,True,False,False,False,False,False,False,none,[],Fri Sep 25 08:45:06 +0000 2020,1.3094136088083046e+18,1309413608808304641,"@sdachen They’re available on the ACM Digital Library. Links to each paper are available on the conference website,… https://t.co/kyr3ytkTdn",True,[],[],"[{'screen_name': 'sdachen', 'name': 'Scott Deeann Chen', 'id': 2662953099, 'id_str': '2662953099', 'indices': [0, 8]}]","[{'url': 'https://t.co/kyr3ytkTdn', 'expanded_url': 'https://twitter.com/i/web/status/1309413608808304641', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1309378952188686336,1309378952188686336,2662953099,2662953099,sdachen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,False,False,False,en,https://pbs.twimg.com/profile_banners/427431943/1579116067,False,False,False,False,,,,"[{'url': 'https://t.co/YqVx1xdqDz', 'expanded_url': 'http://recsys.acm.org/', 'display_url': 'recsys.acm.org', 'indices': [0, 23]}]",,,,,,,,,,,,,
0,706980266879946752,706980266879946752,Neu-IR Workshop,NeuIRwkshp,,,The Neu-IR (pronounced “new IR”) workshop is a community of researchers working at the intersection of Information Retrieval and Neural Networks.,https://t.co/zv2IhahTWF,False,252,6,11,Mon Mar 07 23:10:05 +0000 2016,59,,,False,False,267,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/889783224418926594/F387GePB_normal.jpg,https://pbs.twimg.com/profile_images/889783224418926594/F387GePB_normal.jpg,333333,000000,000000,000000,False,False,False,False,False,False,False,none,[],Tue Jun 04 19:39:58 +0000 2019,1.1359946248859238e+18,1135994624885923840,"RT @nick_craswell: Announcing: Deep Learning Track at TREC-2019. Coordinators: Nick Craswell, Bhaskar Mitra, Emine Yilmaz, Daniel Campos. L…",False,[],[],"[{'screen_name': 'nick_craswell', 'name': 'Nick Craswell', 'id': 2165646554, 'id_str': '2165646554', 'indices': [3, 17]}]",[],,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,Tue Jun 04 18:54:42 +0000 2019,1.1359832308747264e+18,1135983230874726407,"Announcing: Deep Learning Track at TREC-2019. Coordinators: Nick Craswell, Bhaskar Mitra, Emine Yilmaz, Daniel Camp… https://t.co/fvBIrj3umc",True,[],[],[],"[{'url': 'https://t.co/fvBIrj3umc', 'expanded_url': 'https://twitter.com/i/web/status/1135983230874726407', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,False,31.0,57.0,False,False,False,en,False,31.0,0.0,False,False,,en,https://pbs.twimg.com/profile_banners/706980266879946752/1465994958,False,False,False,False,,,,"[{'url': 'https://t.co/zv2IhahTWF', 'expanded_url': 'http://neu-ir.weebly.com', 'display_url': 'neu-ir.weebly.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
0,751506263792582656,751506263792582656,Women in IR,WomenInIR,,,Women in Information Retrieval - join our mailing list @ https://t.co/l8nhqOqoEq,,False,234,70,9,Fri Jul 08 20:00:30 +0000 2016,25,,,False,False,35,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/751509338506788865/F-GsxfF__normal.jpg,https://pbs.twimg.com/profile_images/751509338506788865/F-GsxfF__normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/l8nhqOqoEq', 'expanded_url': 'http://google.com/forum/#!forum/women-in-ir', 'display_url': 'google.com/forum/#!forum/…', 'indices': [57, 80]}]",Fri Dec 22 20:11:38 +0000 2017,9.442994127545016e+17,944299412754501633,"Please add your vote (until Jan 9th!) from the wonderful @suzan as #DiscovererOfTheYear2017 at @UniLeidenNews!

Sup… https://t.co/SL0zfwtpE5",True,"[{'text': 'DiscovererOfTheYear2017', 'indices': [67, 91]}]",[],"[{'screen_name': 'suzan', 'name': 'Suzan Verberne 🤹\u200d♀️', 'id': 1991321, 'id_str': '1991321', 'indices': [57, 63]}, {'screen_name': 'UniLeidenNews', 'name': 'Leiden University', 'id': 125614098, 'id_str': '125614098', 'indices': [95, 109]}]","[{'url': 'https://t.co/SL0zfwtpE5', 'expanded_url': 'https://twitter.com/i/web/status/944299412754501633', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,9.0,9.0,False,False,False,en,,False,False,False,False,,,,,,,,,,,,,,,,,
0,2190533245,2190533245,ACM SIGIR,ACMSIGIR,,,,,False,1338,841,41,Tue Nov 12 15:15:43 +0000 2013,5,,,False,False,91,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/776809490909896704/OVX1OArZ_normal.jpg,https://pbs.twimg.com/profile_images/776809490909896704/OVX1OArZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],Fri Jul 24 14:18:41 +0000 2020,1.286667121242538e+18,1286667121242537985,"RT @ACM_CHIIR: #CHIIR2020 will be holding a free online version of the conference in early August, more info on https://t.co/OmZXbrzImb 

I…",False,"[{'text': 'CHIIR2020', 'indices': [15, 25]}]",[],"[{'screen_name': 'ACM_CHIIR', 'name': 'ACM CHIIR', 'id': 3041372326, 'id_str': '3041372326', 'indices': [3, 13]}]","[{'url': 'https://t.co/OmZXbrzImb', 'expanded_url': 'https://sigir.org/chiir2020/virtual_schedule.html', 'display_url': 'sigir.org/chiir2020/virt…', 'indices': [112, 135]}]",,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,Mon Jul 20 23:19:24 +0000 2020,1.2853536437811528e+18,1285353643781152768,"#CHIIR2020 will be holding a free online version of the conference in early August, more info on… https://t.co/whozhk0Xb4",True,"[{'text': 'CHIIR2020', 'indices': [0, 10]}]",[],[],"[{'url': 'https://t.co/whozhk0Xb4', 'expanded_url': 'https://twitter.com/i/web/status/1285353643781152768', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [98, 121]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,False,39.0,40.0,False,False,False,en,False,39.0,0.0,False,False,False,en,,False,False,False,False,,,,,,,,,,,,,,,,,
0,3395161438,3395161438,CLEF,clef_initiative,Europe,,Conference and Labs of the Evaluation Forum,http://t.co/5FD7uYfd5Y,False,646,29,17,Thu Jul 30 06:47:31 +0000 2015,105,,,True,False,433,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/626645682250743808/acON3Nmq_normal.png,https://pbs.twimg.com/profile_images/626645682250743808/acON3Nmq_normal.png,ABB8C2,000000,000000,000000,True,False,False,False,False,False,False,none,[],Wed Nov 11 16:50:17 +0000 2020,1.3265679376338903e+18,1326567937633890305,RT @covid19mlia: How will you contribute to information access  for #COVID19 ? Information Extraction? Semantic Search? Machine Translation…,False,"[{'text': 'COVID19', 'indices': [68, 76]}]",[],"[{'screen_name': 'covid19mlia', 'name': 'Covid19 MLIA', 'id': 1256240551118200835, 'id_str': '1256240551118200835', 'indices': [3, 15]}]",[],,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,Wed Nov 11 16:48:49 +0000 2020,1.3265675700828447e+18,1326567570082844672,How will you contribute to information access  for #COVID19 ? Information Extraction? Semantic Search? Machine Tran… https://t.co/xfb6JU5SyX,True,"[{'text': 'COVID19', 'indices': [51, 59]}]",[],[],"[{'url': 'https://t.co/xfb6JU5SyX', 'expanded_url': 'https://twitter.com/i/web/status/1326567570082844672', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,,,,False,3.0,3.0,False,False,False,en,False,3.0,0.0,False,False,,en,,False,False,False,False,,,,"[{'url': 'http://t.co/5FD7uYfd5Y', 'expanded_url': 'http://www.clef-initiative.eu/', 'display_url': 'clef-initiative.eu', 'indices': [0, 22]}]",,,,,,,,,,,,,
0,717348489215262724,717348489215262724,ECIR 2017,ecir2017,"Aberdeen, Scotland",,ECIR is the premier European conference for research in Information Retrieval.  Robert Gordon University is delighted to host the 39th edition in April 2017.,https://t.co/6yzkjCv410,False,290,167,10,Tue Apr 05 13:49:42 +0000 2016,23,,,True,False,49,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/780677086470082560/5GnoJKYh_normal.jpg,https://pbs.twimg.com/profile_images/780677086470082560/5GnoJKYh_normal.jpg,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,[],Fri Apr 14 07:27:08 +0000 2017,8.527852760614994e+17,852785276061499392,"The Test of Time award 🏆 at #ECIR2017 went to the 2007 work ""Similarity Measures for Short Segments of Text"" by @metzlerd et al.",False,"[{'text': 'ECIR2017', 'indices': [28, 37]}]",[],"[{'screen_name': 'metzlerd', 'name': 'Don Metzler', 'id': 17773969, 'id_str': '17773969', 'indices': [112, 121]}]",[],,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,6.0,21.0,False,False,,en,https://pbs.twimg.com/profile_banners/717348489215262724/1474971433,False,False,False,False,,,,"[{'url': 'https://t.co/6yzkjCv410', 'expanded_url': 'http://www.ecir2017.org', 'display_url': 'ecir2017.org', 'indices': [0, 23]}]",,,,,,,,,,,,,
